Conservancy,Transect_Plot,Quadrat_position,Date,family.ORIG,Species,...7,...8,Species.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name
Enonkishu,ENOT2P2F,North,16/11/2024,Ebenaceae,Euclea divinorum Hiern,NA,NA,Euclea divinorum Hiern,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,174,1,wfo-0000681081,urn:lsid:ipni.org:names:323301-1,385302,Euclea divinorum,species,wfo-4000014120,Hiern,Ebenaceae,,,,Euclea,,divinorum,,species,Valid,Trans. Cambridge Philos. Soc. 12: 99 (1873),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Trans. Cambridge Philos. Soc. 12: 99 1873 to Trans. Cambridge Philos. Soc. 12: 99 (1873), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",http://www.theplantlist.org/tpl1.1/record/kew-2802658,The Ebenaceae TEN,A,kew-2802658,,FALSE,,,
Enonkishu,ENOT2P2F,North,16/11/2024,Rutaceae,Vepris simplicifolia,NA,NA,Vepris simplicifolia (Engl.) Mziray,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,175,1,wfo-0000504388,urn:lsid:ipni.org:names:911277-1,733699,Sarcomelicope simplicifolia,species,wfo-4000034051,(Endl.) T.G.Hartley,Rutaceae,,,,Sarcomelicope,,simplicifolia,,species,Valid,Austral. J. Bot. 30: 369 (1982),Accepted,,,NA,"Source in seed data: ksu Update namepublishedIn from Austral. J. Bot. 30: 369 1982 to Austral. J. Bot. 30: 369 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911277-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2600425,,TRUE,Synonym,wfo-0000420120,Vepris simplicifolia
Enonkishu,ENOT2P2F,North,16/11/2024,Rutaceae,Vepris simplicifolia,NA,NA,Vepris simplicifolia (Engl.) Mziray,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,175,2,wfo-0001227824,urn:lsid:ipni.org:names:969508-1,50052309,Vepris simplicifolia,species,,(I.Verd.) Mziray,Rutaceae,,,,Vepris,,simplicifolia,,species,Illegitimate,Symb. Bot. Upsal. 30(1): 75 (1992),Unchecked,,wfo-0001258412,NA,"Source in seed data: tro Updated scientificnameAuthorship from (Engl.) Mziray to (I.Verd.) Mziray, information provided by Alan E. on email Oct. 12 2020 Illegitimate",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:969508-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-50052309,,FALSE,,,
Enonkishu,ENOT2P2F,North,16/11/2024,Euphorbiaceae,Croton dichogamus Pax,NA,NA,Croton dichogamus Pax,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,4,176,1,wfo-0000927820,urn:lsid:ipni.org:names:342422-1,49769,Croton dichogamus,species,wfo-4000009788,Pax,Euphorbiaceae,,,,Croton,,dichogamus,,species,Valid,Bot. Jahrb. Syst. 43: 78 (1909),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Bot. Jahrb. Syst. 43: 78 1909 to Bot. Jahrb. Syst. 43: 78 (1909), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342422-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-49769,,FALSE,,,
Enonkishu,ENOT2P2F,North,16/11/2024,Acanthaceae,Justicia,NA,NA,Justicia sp.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,177,1,wfo-4000019746,urn:lsid:ipni.org:names:326849-2,40034127,Justicia,genus,wfo-7000000001,L.,Acanthaceae,,,,Justicia,,,,genus,Conserved,Sp. Pl. : 15 (1753),Accepted,,,NA,"Source in seed data: TPL1.1 Update namepublishedIn from Sp. Pl. 1: 15. 1753. (1 May 1753) to Sp. Pl. : 15 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Acanth",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:326849-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,FALSE,,,
Enonkishu,ENOT2P2F,North,16/11/2024,Amaranthaceae,Achyranthes aspera L.,NA,NA,Achyranthes aspera L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,178,1,wfo-0000516177,urn:lsid:ipni.org:names:2468-2,749857,Achyranthes aspera,species,wfo-4000000251,L.,Amaranthaceae,,,,Achyranthes,,aspera,,species,Valid,Sp. Pl. : 204 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 204 1753 to Sp. Pl. : 204 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2617475 >The Plant L",http://www.theplantlist.org/tpl1.1/record/kew-2617475,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2617475,,FALSE,,,
Enonkishu,ENOT2P2F,North,16/11/2024,Poaceae,Setaria megaphylla,NA,NA,Setaria megaphylla (Steud.) T.Durand & Schinz,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,179,1,wfo-0000899377,urn:lsid:ipni.org:names:421678-1,442540,Setaria megaphylla,species,wfo-4000035199,(Steud.) T.Durand & Schinz,Poaceae,,,,Setaria,,megaphylla,,species,Valid,Consp. Fl. Afric. 5: 773 (1894),Accepted,,wfo-0000885147,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) T.Durand & Schinz to T.Durand & Schinz, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421678-1,The Poaceae TEN,A,kew-442540,,FALSE,,,
Enonkishu,ENOT2P2F,North,16/11/2024,Cyperaceae,Schoenoxiphium lehmannii,NA,NA,Schoenoxiphium lehmannii (Nees) Kenth ex Steud.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,180,1,wfo-0000352220,urn:lsid:ipni.org:names:302793-1,231780,Carex uhligii,species,wfo-4000006709,K.Schum. ex C.B.Clarke,Cyperaceae,,,,Carex,,uhligii,,species,Valid,Bot. Jahrb. Syst. 38: 136 (1906),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Bot. Jahrb. Syst. 38(2): 136. 1906 [1907 publ. 14 Aug 1906] ; et in Kew Bull. Add. Ser. viii. 73 to Bot. Jahrb. Syst. 38: 136 (1906), information provided by Alan E. on email Jun. 07 2021 More details ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302793-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-231780,,TRUE,Synonym,wfo-0000528893,Schoenoxiphium lehmannii
Enonkishu,ENOT2P2F,South,16/11/2024,Poaceae,Setaria megaphylla,NA,NA,Setaria megaphylla (Steud.) T.Durand & Schinz,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,181,1,wfo-0000899377,urn:lsid:ipni.org:names:421678-1,442540,Setaria megaphylla,species,wfo-4000035199,(Steud.) T.Durand & Schinz,Poaceae,,,,Setaria,,megaphylla,,species,Valid,Consp. Fl. Afric. 5: 773 (1894),Accepted,,wfo-0000885147,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) T.Durand & Schinz to T.Durand & Schinz, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421678-1,The Poaceae TEN,A,kew-442540,,FALSE,,,
Enonkishu,ENOT2P2F,South,16/11/2024,Acanthaceae,Hypoestes forskaolii,NA,NA,Hypoestes forskaolii (Vahl) R.Br.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,182,1,wfo-1000051269,urn:lsid:ipni.org:names:941349-1,wcvp-2859381,Hypoestes forskaolii,species,wfo-4000018849,(Vahl) R.Br.,Acanthaceae,,,,Hypoestes,,forskaolii,,species,Valid,"Voy. Abyss. , App.: lxiii (1814)",Accepted,,,NA,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:941349-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,FALSE,,,
Enonkishu,ENOT2P2F,South,16/11/2024,Acanthaceae,Justicia,NA,NA,Justicia sp.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,183,1,wfo-4000019746,urn:lsid:ipni.org:names:326849-2,40034127,Justicia,genus,wfo-7000000001,L.,Acanthaceae,,,,Justicia,,,,genus,Conserved,Sp. Pl. : 15 (1753),Accepted,,,NA,"Source in seed data: TPL1.1 Update namepublishedIn from Sp. Pl. 1: 15. 1753. (1 May 1753) to Sp. Pl. : 15 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Acanth",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:326849-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,FALSE,,,
Enonkishu,ENOT2P2F,South,16/11/2024,Capparaceae,Maerua triphylla A.Rich.,NA,NA,Maerua triphylla A.Rich.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,184,1,wfo-0001290558,urn:lsid:ipni.org:names:147796-1,5900815,Maerua triphylla,species,wfo-4000022838,A.Rich.,Capparaceae,,,,Maerua,,triphylla,,species,Valid,Tent. Fl. Abyss.  1: 32 (1848),Accepted,,,NA,"Source in seed data: tro Update namepublishedIn from Tent. Fl. Abyss. 1: 32. t. 6. 1847 [22 May 1847] to Tent. Fl. Abyss. 1: 32 (1847), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.o",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:147796-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-5900815,,FALSE,,,
Enonkishu,ENOT2P2F,South,16/11/2024,Capparaceae,Maerua triphylla A.Rich.,NA,NA,Maerua triphylla A.Rich.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,8,184,2,wfo-0001290467,,5900545,Maerua cafra,species,wfo-4000022838,(DC.) Pax,Capparaceae,,,,Maerua,,cafra,,species,Valid,Nat. Pflanzenfam.  3(6): 234 (1893),Accepted,,wfo-0000378571,NA,"Source in seed data: tro Update namepublishedIn from to Nat. Pflanzenfam. 3(6): 234 (1893), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-5900545 >The Plant List",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:147666-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-5900545,,TRUE,Synonym,wfo-1000058950,Maerua triphylla
Enonkishu,ENOT2P2F,South,16/11/2024,Amaranthaceae,Achyranthes aspera L.,NA,NA,Achyranthes aspera L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,185,1,wfo-0000516177,urn:lsid:ipni.org:names:2468-2,749857,Achyranthes aspera,species,wfo-4000000251,L.,Amaranthaceae,,,,Achyranthes,,aspera,,species,Valid,Sp. Pl. : 204 (1753),Accepted,,,NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 204 1753 to Sp. Pl. : 204 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2617475 >The Plant L",http://www.theplantlist.org/tpl1.1/record/kew-2617475,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2617475,,FALSE,,,
Enonkishu,ENOT2P2F,East,16/11/2024,Poaceae,Setaria megaphylla,NA,NA,Setaria megaphylla (Steud.) T.Durand & Schinz,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,186,1,wfo-0000899377,urn:lsid:ipni.org:names:421678-1,442540,Setaria megaphylla,species,wfo-4000035199,(Steud.) T.Durand & Schinz,Poaceae,,,,Setaria,,megaphylla,,species,Valid,Consp. Fl. Afric. 5: 773 (1894),Accepted,,wfo-0000885147,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) T.Durand & Schinz to T.Durand & Schinz, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421678-1,The Poaceae TEN,A,kew-442540,,FALSE,,,
Enonkishu,ENOT2P2F,East,16/11/2024,Poaceae,Sporobolus agrostoides Chiov.,NA,NA,Sporobolus agrostoides Chiov.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,187,1,wfo-0000900932,urn:lsid:ipni.org:names:422595-1,444005,Sporobolus agrostoides,species,wfo-4000036182,Chiov.,Poaceae,,,,Sporobolus,,agrostoides,,species,Valid,Annuario Reale Ist. Bot. Roma 7: 67 (1897),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Ann. Ist. Bot. Roma vii. 67. to Annuario Reale Ist. Bot. Roma 7: 67 (1897), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:422595-1,The Poaceae TEN,A,kew-444005,,FALSE,,,
Enonkishu,ENOT2P2F,East,16/11/2024,Commelinaceae,Commelina benghalensis Wall.,NA,NA,Commelina benghalensis Wall.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,11,188,1,wfo-0000358154,urn:lsid:ipni.org:names:332090-2,233742,Commelina benghalensis,species,wfo-4000009041,L.,Commelinaceae,Commelinoideae,Commelineae,Commelininae,Commelina,,benghalensis,,species,Valid,Sp. Pl. : 41 (1753),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 41 1753 to Sp. Pl. : 41 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-233742 >The Plant List",http://www.theplantlist.org/tpl1.1/record/kew-233742,The Commelinales TEN,A,kew-233742,,TRUE,Synonym,wfo-1200097372,Commelina benghalensis var. hirsuta
Enonkishu,ENOT2P2F,East,16/11/2024,Acanthaceae,Justicia,NA,NA,Justicia spp.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,189,1,wfo-4000019746,urn:lsid:ipni.org:names:326849-2,40034127,Justicia,genus,wfo-7000000001,L.,Acanthaceae,,,,Justicia,,,,genus,Conserved,Sp. Pl. : 15 (1753),Accepted,,,NA,"Source in seed data: TPL1.1 Update namepublishedIn from Sp. Pl. 1: 15. 1753. (1 May 1753) to Sp. Pl. : 15 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Acanth",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:326849-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,FALSE,,,
Enonkishu,ENOT2P2F,East,16/11/2024,Acanthaceae,Hypoestes forskaolii,NA,NA,Hypoestes forskaolii (Vahl) R.Br.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,190,1,wfo-1000051269,urn:lsid:ipni.org:names:941349-1,wcvp-2859381,Hypoestes forskaolii,species,wfo-4000018849,(Vahl) R.Br.,Acanthaceae,,,,Hypoestes,,forskaolii,,species,Valid,"Voy. Abyss. , App.: lxiii (1814)",Accepted,,,NA,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:941349-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Poaceae,Setaria megaphylla,NA,NA,Setaria megaphylla (Steud.) T.Durand & Schinz,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,191,1,wfo-0000899377,urn:lsid:ipni.org:names:421678-1,442540,Setaria megaphylla,species,wfo-4000035199,(Steud.) T.Durand & Schinz,Poaceae,,,,Setaria,,megaphylla,,species,Valid,Consp. Fl. Afric. 5: 773 (1894),Accepted,,wfo-0000885147,NA,"Source in seed data: wcs Updated scientificnameAuthorship from (Steud.) T.Durand & Schinz to T.Durand & Schinz, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-442",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421678-1,The Poaceae TEN,A,kew-442540,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Acanthaceae,Justicia,NA,NA,Justicia spp.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,192,1,wfo-4000019746,urn:lsid:ipni.org:names:326849-2,40034127,Justicia,genus,wfo-7000000001,L.,Acanthaceae,,,,Justicia,,,,genus,Conserved,Sp. Pl. : 15 (1753),Accepted,,,NA,"Source in seed data: TPL1.1 Update namepublishedIn from Sp. Pl. 1: 15. 1753. (1 May 1753) to Sp. Pl. : 15 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Acanth",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:326849-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Acanthaceae,Phaulopsis imbricata,NA,NA,Phaulopsis imbricata (Forssk.) Sweet,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,193,1,wfo-0000393137,urn:lsid:ipni.org:names:53010-1,544576,Phaulopsis imbricata,species,wfo-4000029156,(Forssk.) Sweet,Acanthaceae,,,,Phaulopsis,,imbricata,,species,Valid,Hort. Brit. : 327 (1826),Accepted,,wfo-0000401054,NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Forssk.) Sweet to Sweet, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2406112 >The Plant List v.",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:53010-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2406112,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Malvaceae,Abutilon mauritianum,NA,NA,Abutilon mauritianum (Jacq.) Sweet,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,194,1,wfo-0000512081,urn:lsid:ipni.org:names:1094644-2,743189,Abutilon mauritianum,species,wfo-4000000069,(Jacq.) Medik.,Malvaceae,,,,Abutilon,,mauritianum,,species,Valid,Malvenfam. : 28 (1787),Accepted,,wfo-0000501794,NA,"Source in seed data: cmp Update namepublishedIn from Malvenfam. 28. 1787 to Malvenfam. : 28 (1787), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2610782 >The Pl",http://www.theplantlist.org/tpl1.1/record/kew-2610782,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2610782,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Asteraceae,Psiadia punctulata,NA,NA,Psiadia punctulata (DC.) Vatke,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,195,1,wfo-0000047536,urn:lsid:ipni.org:names:239938-1,GCC-E902C001-0803-41BB-A5F6-0FB0FB0A2F17,Psiadia punctulata,species,wfo-4100001883,Vatke,Asteraceae,Asteroideae,Astereae,Eschenbachiinae,Psiadia,,punctulata,,species,Valid,Oesterr. Bot. Z. 27: 196 (1877),Accepted,,wfo-0000033121,NA,"Source in seed data: gcc Update namepublishedIn from Oesterr. Bot. Z. 27: 196. 1877 to Oesterr. Bot. Z. 27: 196 (1877), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record",https://www.compositae.org/gcd/aphia.php?p=taxdetails&id=1084822,The Asteraceaae TEN,A,gcc-146006,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Asparagaceae,Asparagus falcatus L.,NA,NA,Asparagus falcatus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,196,1,wfo-0000632455,urn:lsid:ipni.org:names:531097-1,275047,Asparagus falcatus,species,wfo-4000003280,L.,Asparagaceae,,,,Asparagus,,falcatus,,species,Valid,Sp. Pl. : 313 (1753),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 313 1753 to Sp. Pl. : 313 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-275047 >The Plant Li",http://www.theplantlist.org/tpl1.1/record/kew-275047,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-275047,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Oleaceae,Jasminum schimperi,NA,NA,Jasminum schimperi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,197,1,wfo-0000813544,urn:lsid:ipni.org:names:609761-1,351643,Jasminum schimperi,species,wfo-4000019529,Vatke,Oleaceae,,,,Jasminum,,schimperi,,species,Valid,Linnaea  40: 210 (1876),Accepted,,,NA,"Source in seed data: wcs Update namepublishedIn from Linnaea 40(4): 210. 1876 [May 1876] to Linnaea 40: 210 (1876), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:609761-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-351643,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Rutaceae,Vepris simplicifolia,NA,NA,Vepris simplicifolia (Engl.) Mziray,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,198,1,wfo-0000504388,urn:lsid:ipni.org:names:911277-1,733699,Sarcomelicope simplicifolia,species,wfo-4000034051,(Endl.) T.G.Hartley,Rutaceae,,,,Sarcomelicope,,simplicifolia,,species,Valid,Austral. J. Bot. 30: 369 (1982),Accepted,,,NA,"Source in seed data: ksu Update namepublishedIn from Austral. J. Bot. 30: 369 1982 to Austral. J. Bot. 30: 369 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911277-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2600425,,TRUE,Synonym,wfo-0000420120,Vepris simplicifolia
Enonkishu,ENOT2P2F,West,16/11/2024,Rutaceae,Vepris simplicifolia,NA,NA,Vepris simplicifolia (Engl.) Mziray,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,198,2,wfo-0001227824,urn:lsid:ipni.org:names:969508-1,50052309,Vepris simplicifolia,species,,(I.Verd.) Mziray,Rutaceae,,,,Vepris,,simplicifolia,,species,Illegitimate,Symb. Bot. Upsal. 30(1): 75 (1992),Unchecked,,wfo-0001258412,NA,"Source in seed data: tro Updated scientificnameAuthorship from (Engl.) Mziray to (I.Verd.) Mziray, information provided by Alan E. on email Oct. 12 2020 Illegitimate",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:969508-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-50052309,,FALSE,,,
Enonkishu,ENOT2P2F,West,16/11/2024,Cactaceae,Rhipsalis baccifera,NA,NA,Rhipsalis baccifera (J.Mill.) Stearn,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,199,1,wfo-0000399853,urn:lsid:ipni.org:names:30207907-2,815a9ca2-111d-4d66-bc30-da8441a6c934,Rhipsalis baccifera,species,wfo-4000032972,(Sol. ex J.S.Muell.) Stearn,Cactaceae,,,,Rhipsalis,,baccifera,,species,Valid,in Cact. J. (Croydon) 7(4): 107. 1939.,Accepted,,,NA,"Source in seed data: Caryophyllales.org Update name from Caryophyllales - cactaceae, information provided by Walter B. on email Jul. 01, 2021",https://caryophyllales.org/?q=cdm_dataportal/name/815a9ca2-111d-4d66-bc30-da8441a6c934,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2417784,,FALSE,,,
